city,venue_category,entropy_type,n,success,r2,adj_r2,aic,effective_df,df_residual,bandwidth,tr_S,n_eff,alpha_corrected,beta_catchment_mean,beta_catchment_std,beta_catchment_cv,beta_catchment_min,beta_catchment_q25,beta_catchment_median,beta_catchment_q75,beta_catchment_max,beta_catchment_iqr,beta_residential_mean,beta_residential_std,beta_residential_cv,n_hotspots,hotspot_pct,n_coldspots,coldspot_pct,n_nonsig,nonsig_pct,error
Sweden - Stockholm,accommodation_travel,birth,767,True,0.06015978347174389,0.04723930502208662,-828.6776642470535,10.387798892844692,756.6122011071553,692.0,10.387798892844692,73.8366239000183,0.0006771707231319878,-0.06796247408481304,0.10769832887260683,1.5846734587414497,-0.17389449579506921,-0.1228966503796928,-0.08891649666199185,-0.05427471623214339,0.6520596921625691,0.06862193414754941,0.060241672794350276,0.036154611804466885,0.6001594930454458,0.0,0.0,0.0,0.0,767.0,100.0,
Sweden - Stockholm,education_higher,birth,801,True,0.028247018243219513,0.022174732008344633,-817.8124533175337,4.967992899055872,796.0320071009442,795.0,4.967992899055872,161.2321145129301,0.0003101119162956225,0.17186794460841326,0.02740792250583886,0.15947082260328138,-0.01931792107244551,0.15404725379877685,0.17345266904399023,0.19222607636558156,0.2433976421196843,0.038178822566804715,0.149784255092338,0.008307604515316511,0.05546380365676683,0.0,0.0,0.0,0.0,801.0,100.0,
Sweden - Stockholm,civic_community,birth,120,True,0.03163395232925248,-0.013396649327333865,-116.71304768090037,5.287802757874411,114.71219724212558,118.0,5.287802757874411,22.69373603644731,0.002203251149114338,-0.011799628970871055,0.098243090093601,8.325947395136495,-0.17414321780438213,-0.10208593620413306,-0.008298728267872577,0.0553622716736868,0.18150932733084854,0.15744820787781985,0.0474719159365191,0.03769535602324737,0.794055922951472,0.0,0.0,0.0,0.0,120.0,100.0,
Sweden - Stockholm,other,birth,28438,True,0.09166751636354042,0.0804646846842404,-31577.0677280096,346.45208200063166,28091.547917999367,555.0,346.45208200063166,82.08350152142584,0.0006091358077231726,0.14054967086241849,0.8213098063369106,5.843555529495874,-3.369369915428374,-0.283569722567894,0.08244381955123117,0.48641329745896933,4.24419996612564,0.7699830200268634,0.12050829715123253,0.9899291578641993,8.214614107623499,203.0,0.7138336029256629,94.0,0.33054363879316406,28141.0,98.95562275828118,
Sweden - Göteborg,all,birth,16685,True,0.22451958487509482,0.20704544945646663,-18225.362851068876,367.66101553305384,16317.338984466945,300.0,367.66101553305384,45.381477217020766,0.0011017710983909316,0.22477581570693791,1.685063631388247,7.4966411581628,-10.261536083441932,-0.508998511303125,0.016034284051004564,0.6938314050813422,13.122267042886687,1.2028299163844673,-0.21550426947543092,33.958194805394264,157.57550830920198,126.0,0.7551693137548696,69.0,0.4135451003895715,16490.0,98.83128558585555,
Sweden - Göteborg,food_dining,birth,2287,True,0.25514118737955416,0.22813392340833194,-2645.2644960963225,79.98616250999552,2207.0138374900043,234.0,79.98616250999552,28.592445596001728,0.001748713653476072,0.04181488107637314,1.1668742944632493,27.905718357347517,-3.0549269772597705,-0.6439857662226879,-0.08306892815146363,0.6689230978257865,5.264390583008008,1.3129088640484743,0.12565218749982834,0.23309677325806774,1.8550952267216692,48.0,2.09881941407958,43.0,1.880192391779624,2196.0,96.0209881941408,
Sweden - Göteborg,entertainment_recreation,birth,614,True,0.3518028150385004,0.32081254790704017,-789.6553001661235,27.970236630615915,586.0297633693841,215.0,27.970236630615915,21.951905810046753,0.0022777065660110683,0.45828989933841124,0.3698724514176721,0.8070709215970527,-0.3773729332610893,0.18127405402082225,0.36475894858383967,0.6922158615790371,1.4816459858781825,0.5109418075582148,0.1958620389926739,0.11951090730119344,0.6101790214982071,20.0,3.257328990228013,0.0,0.0,594.0,96.74267100977198,
Sweden - Göteborg,accommodation_travel,birth,208,True,0.15214292475606084,0.10937976773817992,-184.3334609257271,9.939111174491167,198.06088882550884,180.0,9.939111174491167,20.927424630668604,0.002389209416944992,0.12637513075029505,0.3094519730864654,2.4486777679218577,-0.926835282559598,-0.09810343607917413,0.10771932126334019,0.33596063192648473,0.7825532125205262,0.4340640680056589,0.10609159836308334,0.09759618260728159,0.9199237650588749,0.0,0.0,0.0,0.0,208.0,100.0,
Sweden - Göteborg,education_higher,birth,451,True,0.12424100750915212,0.11338270330917188,-465.325877720417,5.511100345355594,445.4888996546444,446.0,5.511100345355594,81.83483728073908,0.0006109867345183586,0.0422382434802611,0.0687163863357458,1.6268760410896002,-0.042909554648012854,-0.0038838840634169225,0.020666797401779763,0.0731863446769471,0.4282159701213498,0.07707022874036402,0.25068091968215406,0.016948447956272695,0.06760964487349953,0.0,0.0,0.0,0.0,451.0,100.0,
Sweden - Göteborg,civic_community,birth,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data
